CustomerID,Age,Gender,AnnualIncome,SpendingScore,Region,PreferredChannel,TenureYears,WebsiteVisits,PurchasesLastYear
CUST07725,20,Female,37231,30,West,Email,6,8,5
CUST07726,22,Male,63825,49,West,Email,1,10,2
CUST07727,18,Male,46683,98,East,SMS,1,12,2
CUST07728,38,Female,59118,94,South,SMS,9,15,1
CUST07729,36,Male,32096,21,East,Email,10,9,3
CUST07730,50,Female,76008,22,East,Social Media,6,5,10
CUST07731,37,Female,69160,47,East,Phone Call,8,8,7
CUST07732,30,Male,21353,25,South,Email,2,6,7
CUST07733,35,Male,37970,86,North,Email,2,12,5
CUST07734,36,Female,57164,56,West,Email,7,6,4
CUST07735,18,Female,30204,64,East,Social Media,1,8,3
CUST07736,62,Female,48026,28,West,SMS,8,15,1
CUST07737,40,Male,56399,33,West,Phone Call,6,4,5
CUST07738,37,Male,47229,66,West,Phone Call,7,7,6
CUST07739,41,Female,58082,4,North,SMS,8,9,4
CUST07740,42,Male,39600,80,West,Email,11,12,3
CUST07741,33,Male,16337,12,West,Email,13,17,3
CUST07742,28,Male,64731,17,North,Phone Call,2,17,5
CUST07743,40,Female,64637,36,West,Phone Call,5,13,4
CUST07744,38,Female,87554,16,South,Email,13,9,7
CUST07745,26,Male,16892,23,South,Social Media,7,8,5
CUST07746,49,Male,61262,72,East,Email,0,3,8
CUST07747,37,Female,20469,9,South,Social Media,14,7,3
CUST07748,42,Male,76347,78,South,Email,12,7,1
CUST07749,48,Female,57318,55,South,Phone Call,5,10,6
CUST07750,35,Female,35721,73,North,Email,2,12,6
CUST07751,38,Female,61703,64,South,Email,13,7,2
CUST07752,43,Female,41704,47,West,SMS,7,8,6
CUST07753,27,Female,54506,90,East,Email,8,7,6
CUST07754,35,Female,53089,100,West,Email,12,10,9
CUST07755,36,Female,76162,67,West,Email,13,8,4
CUST07756,25,Male,77223,10,South,Phone Call,12,6,6
CUST07757,58,Female,41041,89,East,Email,4,15,6
CUST07758,20,Male,65871,4,West,Social Media,1,9,5
CUST07759,22,Male,55322,30,East,Social Media,14,5,5
CUST07760,48,Male,28809,11,South,Email,6,12,8
CUST07761,42,Female,39556,51,West,Phone Call,14,16,4
CUST07762,24,Male,85042,19,North,Social Media,11,7,3
CUST07763,41,Female,55367,13,West,Email,5,14,2
CUST07764,49,Female,64996,57,West,Email,5,6,3
CUST07765,34,Male,46819,100,East,Social Media,11,7,7
CUST07766,60,Male,41900,3,East,Phone Call,0,8,6
CUST07767,17,Male,50408,78,East,Phone Call,14,17,2
CUST07768,41,Male,46008,74,South,Social Media,0,13,9
CUST07769,46,Female,27601,38,East,Email,5,9,1
CUST07770,43,Male,34950,27,South,Phone Call,14,14,5
CUST07771,32,Male,60618,88,East,SMS,5,14,4
CUST07772,32,Male,44289,80,North,Email,3,9,7
CUST07773,39,Male,50385,10,East,Phone Call,7,6,1
CUST07774,43,Male,53523,53,South,Email,12,11,3
CUST07775,41,Female,54695,27,South,SMS,8,10,10
CUST07776,45,Female,67198,7,West,Social Media,5,10,4
CUST07777,24,Female,33519,92,East,SMS,9,11,4
CUST07778,32,Male,58553,90,South,Email,7,11,7
CUST07779,25,Male,61325,82,West,Social Media,14,11,6
CUST07780,31,Female,64787,13,North,SMS,7,5,7
CUST07781,45,Female,28806,72,South,Phone Call,1,7,5
CUST07782,36,Female,53822,91,East,SMS,3,14,3
CUST07783,61,Female,75741,60,North,Email,0,11,3
CUST07784,36,Male,48513,14,South,Phone Call,0,12,11
CUST07785,35,Male,57252,44,East,SMS,13,10,10
CUST07786,36,Male,61705,70,South,Email,5,10,5
CUST07787,28,Female,34617,84,East,Social Media,6,6,5
CUST07788,34,Female,77507,28,West,SMS,4,13,3
CUST07789,46,Female,57492,23,South,Social Media,7,9,4
CUST07790,36,Male,57792,12,South,Phone Call,8,8,4
CUST07791,27,Male,25069,24,North,Social Media,3,13,2
CUST07792,25,Female,61918,51,West,Email,0,9,3
CUST07793,30,Male,57596,22,North,Phone Call,5,11,4
CUST07794,35,Female,74362,62,South,SMS,0,8,4
CUST07795,46,Female,45331,26,West,Social Media,1,5,6
CUST07796,21,Female,35185,86,East,Phone Call,11,12,6
CUST07797,31,Male,39766,58,West,Phone Call,10,8,3
CUST07798,36,Female,42425,71,West,SMS,3,11,5
CUST07799,16,Female,33217,15,East,SMS,3,14,8
CUST07800,26,Male,69352,94,South,SMS,5,7,5
CUST07801,28,Female,69915,68,South,SMS,7,7,5
CUST07802,27,Female,47063,6,North,Social Media,2,10,6
CUST07803,36,Male,44108,2,South,Phone Call,14,13,2
CUST07804,33,Female,22767,31,South,SMS,5,8,1
CUST07805,29,Female,60439,24,East,Phone Call,2,14,4
CUST07806,39,Female,74801,35,North,Phone Call,1,10,2
CUST07807,52,Male,40442,47,West,Email,12,7,7
CUST07808,51,Female,48248,31,North,Email,11,6,4
CUST07809,15,Female,56514,89,South,SMS,3,13,4
CUST07810,40,Female,75866,72,North,SMS,3,12,4
CUST07811,33,Male,52996,76,West,Email,11,6,5
CUST07812,36,Male,52931,2,East,Phone Call,1,8,3
CUST07813,31,Male,52689,79,South,SMS,11,11,4
CUST07814,36,Female,28624,59,South,Social Media,10,9,1
CUST07815,36,Male,28298,96,West,SMS,2,14,7
CUST07816,29,Female,37880,63,East,SMS,8,8,3
CUST07817,26,Male,65193,75,North,Social Media,9,10,8
CUST07818,30,Male,44969,17,West,SMS,8,7,12
CUST07819,37,Male,42055,54,North,Phone Call,11,13,3
CUST07820,40,Male,41792,21,East,Social Media,14,14,11
CUST07821,43,Female,47935,22,East,Social Media,9,17,4
CUST07822,30,Male,75531,97,East,Email,6,10,7
CUST07823,37,Female,47732,55,East,Phone Call,1,9,6
CUST07824,44,Female,38205,29,North,Email,12,9,6
CUST07825,46,Female,50378,79,West,Phone Call,4,11,4
CUST07826,34,Male,76326,21,West,SMS,7,8,2
CUST07827,32,Male,42457,2,North,Email,14,9,9
CUST07828,36,Female,32284,42,East,SMS,0,9,10
CUST07829,23,Male,42485,52,East,SMS,0,10,10
CUST07830,33,Female,51931,38,South,Email,10,6,10
CUST07831,42,Male,60323,3,South,Email,14,10,7
CUST07832,41,Male,65103,25,North,SMS,10,16,5
CUST07833,32,Female,34314,77,West,SMS,5,8,10
CUST07834,37,Male,35737,88,South,Phone Call,6,6,8
CUST07835,26,Female,45151,62,South,SMS,13,5,5
CUST07836,42,Female,60267,95,West,Social Media,6,10,3
CUST07837,34,Male,31099,15,South,SMS,13,8,2
CUST07838,32,Male,40890,70,West,SMS,2,12,5
CUST07839,31,Male,41108,10,North,SMS,9,9,5
CUST07840,34,Female,64126,73,South,Email,3,11,9
CUST07841,30,Male,57923,69,East,Email,8,6,10
CUST07842,41,Male,63555,44,North,Social Media,10,12,8
CUST07843,31,Male,70080,41,South,SMS,14,14,3
CUST07844,50,Male,45415,83,West,Phone Call,9,7,5
CUST07845,49,Female,32188,20,North,Phone Call,12,9,4
CUST07846,26,Male,32285,97,South,SMS,3,8,0
CUST07847,35,Female,22428,37,North,SMS,4,15,4
CUST07848,28,Male,43118,95,East,SMS,5,12,4
CUST07849,31,Male,44236,39,South,SMS,6,16,3
CUST07850,55,Male,61813,77,South,SMS,4,15,3
CUST07851,31,Female,50253,70,West,Email,6,7,4
CUST07852,38,Female,42645,8,North,Social Media,11,11,4
CUST07853,40,Male,48260,43,East,Email,1,6,9
CUST07854,24,Female,34415,10,West,Phone Call,6,14,4
CUST07855,26,Female,65381,41,South,Email,4,13,7
CUST07856,22,Male,38211,4,West,Email,9,10,10
CUST07857,26,Male,32901,78,West,Social Media,4,9,5
CUST07858,6,Male,62268,4,East,Phone Call,10,15,3
CUST07859,40,Male,58612,24,South,Phone Call,14,2,4
CUST07860,55,Male,24144,21,East,SMS,5,8,5
CUST07861,36,Male,62825,10,South,Social Media,11,14,4
CUST07862,20,Female,38876,46,North,Email,8,7,7
CUST07863,28,Male,44388,89,North,Email,3,15,7
CUST07864,30,Male,52805,70,East,Email,4,8,7
CUST07865,24,Male,58799,80,West,Phone Call,4,7,4
CUST07866,43,Male,56682,44,South,Phone Call,13,7,7
CUST07867,43,Female,49252,92,South,Email,14,9,2
CUST07868,23,Female,43630,100,East,Phone Call,2,9,6
CUST07869,42,Female,56183,33,West,SMS,2,19,6
CUST07870,50,Male,48224,94,West,Email,11,8,5
CUST07871,54,Male,77080,36,South,Email,0,9,4
CUST07872,63,Female,58796,25,North,SMS,13,5,5
CUST07873,25,Female,36148,13,South,Phone Call,3,6,5
CUST07874,63,Male,42836,39,North,Email,8,18,6
CUST07875,31,Male,50722,79,East,SMS,1,13,4
CUST07876,29,Male,69491,38,West,Social Media,12,9,3
CUST07877,38,Male,71166,30,South,SMS,9,15,5
CUST07878,29,Male,44057,14,East,Email,3,8,2
CUST07879,38,Female,35995,50,West,SMS,8,7,3
CUST07880,21,Male,34077,68,North,Phone Call,8,12,3
CUST07881,32,Female,53786,1,East,Email,7,6,3
CUST07882,47,Male,84556,61,East,Email,1,10,4
CUST07883,34,Female,58086,3,South,Phone Call,10,7,7
CUST07884,36,Female,26091,50,East,Phone Call,2,11,3
CUST07885,39,Female,39109,61,East,Phone Call,5,8,5
CUST07886,46,Male,40641,36,South,Social Media,1,9,4
CUST07887,18,Male,37669,4,East,Email,2,10,5
CUST07888,40,Male,44181,43,North,Email,0,14,6
CUST07889,32,Female,55540,14,South,Email,3,8,7
CUST07890,36,Female,60229,89,North,SMS,10,8,7
CUST07891,45,Male,66376,67,South,Email,5,15,5
CUST07892,23,Female,57863,7,West,Email,0,6,0
CUST07893,24,Female,20687,8,East,Phone Call,13,20,4
CUST07894,15,Female,34140,44,West,Phone Call,14,3,6
CUST07895,29,Female,47628,64,North,Phone Call,11,10,6
CUST07896,48,Male,52209,7,West,Email,0,9,5
CUST07897,33,Female,62921,48,North,Phone Call,7,7,7
CUST07898,21,Male,50647,62,West,Social Media,6,5,4
CUST07899,30,Female,50760,25,North,Phone Call,6,12,5
CUST07900,20,Female,53566,81,East,Social Media,6,5,3
CUST07901,23,Male,46174,90,West,SMS,4,12,3
CUST07902,38,Female,51303,68,North,Social Media,14,13,6
CUST07903,23,Male,66887,64,North,Social Media,3,7,9
CUST07904,46,Male,48741,18,West,SMS,12,12,1
CUST07905,34,Male,49546,4,West,Social Media,6,14,3
CUST07906,35,Male,49496,17,West,Email,10,10,2
CUST07907,32,Male,69466,47,East,Email,13,12,4
CUST07908,42,Male,33379,81,East,Phone Call,2,18,5
CUST07909,42,Male,76637,45,East,Phone Call,8,11,7
CUST07910,38,Female,32354,89,West,Phone Call,1,12,2
CUST07911,40,Male,40186,58,North,Phone Call,0,6,12
CUST07912,32,Female,61171,3,North,Email,14,12,2
CUST07913,40,Female,65454,12,North,Phone Call,7,8,6
CUST07914,31,Female,28947,91,South,Social Media,13,9,7
CUST07915,35,Male,33609,17,West,SMS,5,10,5
CUST07916,32,Male,54167,22,North,Social Media,13,15,2
CUST07917,30,Female,85166,39,West,SMS,12,12,8
CUST07918,28,Male,68693,39,West,Email,13,3,1
CUST07919,39,Female,46278,100,North,SMS,3,4,2
CUST07920,48,Female,13713,16,West,Phone Call,9,8,6
CUST07921,46,Female,51224,51,South,Email,8,10,7
CUST07922,22,Male,55434,29,South,Phone Call,4,6,4
CUST07923,47,Female,44259,78,North,Social Media,12,8,7
CUST07924,31,Male,37239,71,West,Social Media,10,10,2
CUST07925,41,Female,52387,41,South,Phone Call,0,4,8
CUST07926,25,Male,35866,57,North,SMS,0,11,7
CUST07927,36,Female,78086,28,East,Social Media,13,13,3
CUST07928,38,Male,72751,77,East,SMS,6,8,4
CUST07929,20,Female,59868,80,East,Social Media,13,7,2
CUST07930,41,Male,51345,21,East,Phone Call,12,10,5
CUST07931,48,Male,40097,4,South,Phone Call,0,6,9
CUST07932,33,Male,49688,99,North,Social Media,5,10,3
CUST07933,48,Female,74589,15,South,Social Media,6,13,4
CUST07934,33,Female,63029,53,East,SMS,10,9,6
CUST07935,43,Female,53055,90,West,SMS,9,8,8
CUST07936,12,Male,63859,46,East,SMS,4,9,5
CUST07937,59,Male,58184,7,West,Phone Call,2,13,2
CUST07938,49,Female,55944,18,North,Social Media,2,18,7
CUST07939,32,Female,64708,89,South,Email,11,11,4
CUST07940,15,Male,57755,21,West,SMS,1,11,7
CUST07941,37,Female,62878,8,East,Email,10,11,6
CUST07942,20,Male,52420,59,South,Phone Call,11,8,3
CUST07943,39,Male,46188,20,West,SMS,11,14,4
CUST07944,39,Male,41777,82,North,SMS,0,12,7
CUST07945,25,Female,39990,83,West,Email,13,10,7
CUST07946,46,Male,25922,67,West,Email,10,9,1
CUST07947,43,Female,36320,55,North,Social Media,7,8,5
CUST07948,44,Male,35887,62,South,Email,12,14,6
CUST07949,35,Female,42389,18,North,Phone Call,8,7,5
CUST07950,20,Female,73433,91,South,SMS,1,9,4
CUST07951,44,Male,47636,79,South,Email,13,12,2
CUST07952,32,Male,53626,56,South,Phone Call,12,9,6
CUST07953,21,Male,54099,85,West,Email,12,5,6
CUST07954,48,Male,73813,22,East,Email,3,11,4
CUST07955,55,Female,41366,8,East,Email,2,10,7
CUST07956,34,Female,46662,11,West,Social Media,3,11,6
CUST07957,56,Female,48407,12,South,SMS,3,5,5
CUST07958,35,Female,67048,48,North,SMS,7,4,4
CUST07959,31,Female,70161,63,North,SMS,10,10,7
CUST07960,28,Male,57118,27,East,Social Media,2,10,4
CUST07961,51,Male,68493,35,South,Email,14,6,4
CUST07962,27,Female,52664,2,West,SMS,2,10,1
CUST07963,42,Male,47410,99,West,SMS,11,13,7
CUST07964,29,Male,67680,95,East,Email,5,11,5
CUST07965,30,Male,57314,8,South,SMS,14,11,3
CUST07966,45,Male,38967,20,North,Email,10,10,3
CUST07967,31,Male,64961,8,North,Social Media,2,13,6
CUST07968,30,Male,46872,63,West,SMS,4,7,7
CUST07969,46,Female,45037,68,East,SMS,3,10,3
CUST07970,50,Male,63395,31,West,Email,10,7,4
CUST07971,41,Male,48667,32,North,Phone Call,3,5,1
CUST07972,28,Female,55834,13,West,Social Media,1,9,11
CUST07973,29,Female,59929,86,South,SMS,8,11,7
CUST07974,35,Female,38255,26,North,Email,4,10,10
CUST07975,38,Male,55772,81,North,Social Media,14,11,3
CUST07976,25,Female,70242,29,West,Email,4,7,9
CUST07977,42,Male,35652,91,West,Phone Call,6,8,6
CUST07978,35,Female,56748,86,East,SMS,11,14,4
CUST07979,17,Male,37557,18,West,Phone Call,2,12,1
CUST07980,25,Male,65320,69,South,SMS,14,14,2
CUST07981,29,Female,65178,12,East,Phone Call,11,8,6
CUST07982,34,Male,44685,2,East,SMS,5,9,3
CUST07983,53,Male,83144,42,North,Email,0,9,5
CUST07984,37,Male,66599,7,South,Social Media,4,8,8
CUST07985,26,Male,60603,47,South,SMS,4,8,3
CUST07986,37,Female,59759,90,East,SMS,8,14,6
CUST07987,31,Female,64758,54,East,Email,11,17,4
CUST07988,38,Female,35065,15,North,Phone Call,4,11,5
CUST07989,40,Male,52919,58,West,SMS,7,7,5
CUST07990,47,Female,55747,33,South,Phone Call,2,16,8
CUST07991,34,Female,43997,67,South,Email,11,8,2
CUST07992,51,Male,56971,63,North,SMS,10,11,4
CUST07993,44,Female,68475,48,East,Social Media,14,11,9
CUST07994,27,Female,43673,66,South,SMS,5,6,6
CUST07995,57,Female,49183,81,North,Email,13,14,2
CUST07996,38,Male,37691,65,East,Phone Call,13,12,6
CUST07997,26,Female,23195,36,North,SMS,1,6,3
CUST07998,51,Female,61683,17,South,Email,8,13,8
CUST07999,55,Female,49613,2,East,Email,5,10,5
CUST08000,34,Male,50713,33,North,Email,4,13,4
CUST08001,29,Male,35198,93,North,Phone Call,8,10,3
CUST08002,33,Female,47217,6,North,Phone Call,0,9,2
CUST08003,42,Female,66448,43,South,Social Media,2,14,6
CUST08004,47,Female,50012,100,South,Social Media,14,8,8
CUST08005,40,Male,50437,88,West,SMS,12,11,4
CUST08006,36,Male,53112,11,South,Email,1,9,7
CUST08007,49,Female,31454,5,North,Social Media,8,11,5
CUST08008,31,Female,59373,30,South,Phone Call,10,12,3
CUST08009,45,Male,31172,10,North,Email,5,15,5
CUST08010,32,Male,35905,91,North,SMS,10,15,3
CUST08011,39,Female,34261,91,North,Email,5,11,3
CUST08012,33,Male,47371,24,East,Social Media,14,3,6
CUST08013,34,Female,44713,59,West,Social Media,4,9,2
CUST08014,31,Female,49981,67,West,Email,3,5,7
CUST08015,48,Male,36421,61,North,Phone Call,3,9,7
CUST08016,27,Female,65082,26,South,Email,14,11,7
CUST08017,27,Female,62510,39,West,Email,1,7,4
CUST08018,56,Female,47392,82,North,Email,6,12,5
CUST08019,44,Female,42824,3,South,Email,5,11,1
CUST08020,11,Female,41309,38,East,Email,2,10,2
CUST08021,29,Female,45347,42,East,Phone Call,11,12,2
CUST08022,16,Female,28996,48,North,SMS,6,11,3
CUST08023,25,Male,35605,89,South,SMS,8,13,4
CUST08024,3,Male,62901,13,East,Social Media,9,7,6
CUST08025,33,Female,54527,89,East,Phone Call,13,9,6
CUST08026,23,Male,74514,88,East,Email,0,13,3
CUST08027,35,Female,45512,56,South,Phone Call,11,11,3
CUST08028,18,Female,44577,59,North,SMS,10,8,3
CUST08029,35,Male,43881,63,North,Email,11,5,6
CUST08030,30,Female,45212,80,East,Phone Call,9,14,10
CUST08031,50,Female,40100,43,North,Social Media,7,11,7
CUST08032,49,Male,54064,75,West,SMS,13,13,7
CUST08033,42,Male,50436,57,East,Email,1,10,5
CUST08034,31,Male,42351,21,South,Email,0,7,6
CUST08035,54,Male,68767,95,North,Email,8,14,3
CUST08036,19,Male,78448,54,South,Email,1,9,3
CUST08037,20,Male,67498,79,North,Email,6,10,2
CUST08038,34,Female,58371,53,South,Email,6,10,4
CUST08039,57,Male,61426,45,South,Phone Call,0,9,4
CUST08040,32,Male,77846,36,North,Social Media,14,8,8
CUST08041,33,Female,61404,63,East,Phone Call,12,10,2
CUST08042,20,Female,41222,1,East,Phone Call,13,13,7
CUST08043,44,Male,55884,92,South,Email,9,8,4
CUST08044,44,Female,59393,97,West,Email,13,3,3
CUST08045,42,Female,35079,67,South,Phone Call,0,13,4
CUST08046,28,Female,45726,79,West,SMS,6,4,12
CUST08047,27,Female,66505,33,East,Email,5,9,4
CUST08048,22,Female,22647,32,West,Email,3,9,10
CUST08049,35,Female,31243,87,North,SMS,2,9,2
CUST08050,24,Female,47353,58,West,Phone Call,14,7,8
CUST08051,23,Male,55305,26,North,SMS,4,11,4
CUST08052,30,Female,29635,61,South,Email,4,12,8
CUST08053,30,Male,48098,17,West,Social Media,10,11,6
CUST08054,29,Female,67306,73,North,SMS,2,6,8
CUST08055,39,Female,51029,69,South,SMS,13,10,4
CUST08056,35,Male,64086,29,West,Email,5,12,1
CUST08057,32,Female,41118,63,West,SMS,11,7,7
CUST08058,36,Female,37851,6,North,Email,13,11,6
CUST08059,25,Male,62733,59,South,Social Media,2,4,4
CUST08060,36,Female,55538,99,North,Social Media,12,9,2
CUST08061,36,Female,32216,21,West,Phone Call,3,4,4
CUST08062,19,Male,37987,45,South,Email,2,4,3
CUST08063,44,Male,73468,45,East,Social Media,11,10,7
CUST08064,26,Female,36131,87,East,Email,11,5,4
CUST08065,35,Male,64014,35,East,SMS,5,12,9
CUST08066,46,Female,42827,52,West,SMS,13,14,5
CUST08067,44,Female,49952,46,East,Email,8,10,5
CUST08068,35,Male,54418,66,West,Email,2,9,8
CUST08069,31,Male,18485,57,South,SMS,13,5,3
CUST08070,44,Male,28059,42,North,Email,0,8,5
CUST08071,41,Male,51294,73,West,SMS,13,8,5
CUST08072,28,Female,39135,77,South,Phone Call,12,9,4
CUST08073,27,Male,64948,98,South,Phone Call,6,9,2
CUST08074,14,Male,25908,16,South,Phone Call,11,7,3
CUST08075,36,Female,58478,5,North,Email,4,5,5
CUST08076,34,Female,29356,1,West,SMS,3,9,4
CUST08077,46,Female,44718,22,South,Social Media,2,9,4
CUST08078,38,Female,34034,48,East,Social Media,6,6,5
CUST08079,48,Female,78536,26,East,SMS,1,10,10
CUST08080,28,Female,29907,34,South,SMS,10,12,5
CUST08081,46,Female,48169,58,East,SMS,3,16,5
CUST08082,29,Female,24097,85,East,SMS,1,11,3
CUST08083,42,Female,73993,7,West,SMS,9,12,3
CUST08084,20,Male,56019,25,North,Social Media,7,5,8
CUST08085,37,Male,52054,57,West,Phone Call,2,12,3
CUST08086,15,Female,72114,12,South,SMS,4,13,2
CUST08087,32,Male,52211,31,South,Email,10,11,4
CUST08088,39,Female,53293,27,East,Phone Call,3,14,5
CUST08089,29,Female,51975,86,West,Social Media,14,8,6
CUST08090,24,Female,58454,34,South,SMS,4,9,2
CUST08091,43,Female,42613,81,South,Email,3,5,1
CUST08092,33,Male,46785,75,East,Social Media,7,13,7
CUST08093,30,Male,62155,93,East,Phone Call,5,6,5
CUST08094,35,Female,54160,34,South,Phone Call,13,9,3
CUST08095,61,Male,48286,37,West,Email,14,6,4
CUST08096,46,Male,28992,58,North,SMS,12,12,11
CUST08097,46,Female,72470,60,West,Email,0,7,7
CUST08098,39,Female,40078,26,East,Email,4,10,5
CUST08099,36,Male,64808,45,South,Social Media,0,15,7
CUST08100,11,Male,52636,45,East,Email,11,6,2
CUST08101,28,Female,30598,32,South,Email,2,9,8
CUST08102,30,Female,68784,69,South,Phone Call,11,14,4
CUST08103,16,Male,53818,84,North,Social Media,10,8,6
CUST08104,23,Female,70030,71,East,SMS,5,7,8
CUST08105,15,Female,47263,23,North,Phone Call,8,15,8
CUST08106,34,Female,60560,65,West,Email,2,7,8
CUST08107,43,Male,23562,39,East,SMS,11,7,8
CUST08108,46,Male,42496,67,North,Social Media,11,13,3
CUST08109,39,Female,30905,45,East,Phone Call,11,7,7
CUST08110,25,Male,44378,67,North,SMS,14,10,6
CUST08111,15,Female,57077,63,North,Email,12,6,4
CUST08112,17,Male,40931,70,East,Email,3,14,4
CUST08113,22,Male,62957,95,West,SMS,12,8,6
CUST08114,26,Male,37150,54,North,Phone Call,9,10,3
CUST08115,33,Female,63278,27,North,SMS,0,10,3
CUST08116,24,Female,69646,93,East,Email,9,5,7
CUST08117,38,Female,65202,79,West,Social Media,1,11,2
CUST08118,32,Male,44837,36,East,Phone Call,12,8,7
CUST08119,35,Female,18118,5,South,Email,12,9,6
CUST08120,46,Female,58732,67,East,Email,6,18,5
CUST08121,23,Female,48121,51,South,SMS,7,16,3
CUST08122,39,Female,35324,89,North,Email,0,4,7
CUST08123,34,Male,41655,32,West,Phone Call,8,8,2
CUST08124,31,Female,71516,21,West,SMS,5,9,7
CUST08125,43,Female,32939,17,East,Social Media,0,9,2
CUST08126,43,Male,57024,73,South,Email,14,12,3
CUST08127,25,Female,53269,26,East,Phone Call,3,13,2
CUST08128,33,Male,44639,22,West,Phone Call,3,11,7
CUST08129,37,Male,59667,41,South,Social Media,6,12,3
CUST08130,32,Male,74483,59,West,Phone Call,0,7,6
CUST08131,40,Female,45560,87,South,Phone Call,12,13,6
CUST08132,37,Male,46352,75,East,Social Media,9,10,8
CUST08133,53,Male,59330,10,North,Email,8,13,5
CUST08134,19,Male,63773,87,North,Phone Call,13,9,2
CUST08135,33,Female,48084,5,South,SMS,0,10,4
CUST08136,25,Male,45419,55,South,Phone Call,9,15,5
CUST08137,41,Male,16735,26,North,SMS,2,9,5
CUST08138,18,Male,38329,4,East,Phone Call,0,6,8
CUST08139,38,Female,32910,27,East,Email,0,17,6
CUST08140,28,Male,60269,98,West,Phone Call,3,10,3
CUST08141,27,Male,46341,58,West,SMS,1,8,6
CUST08142,20,Female,45754,3,North,Phone Call,13,14,9
CUST08143,30,Female,49864,50,North,SMS,8,5,3
CUST08144,45,Female,36947,96,North,Social Media,13,13,9
CUST08145,34,Male,73298,26,South,Phone Call,0,7,7
CUST08146,41,Male,69472,18,West,Phone Call,2,6,2
CUST08147,51,Male,74271,7,North,SMS,1,12,10
CUST08148,37,Male,60251,45,North,SMS,0,7,3
CUST08149,29,Female,49557,13,West,Email,10,6,6
CUST08150,39,Male,74220,6,North,Social Media,8,13,6
CUST08151,29,Female,39785,35,North,SMS,4,6,9
CUST08152,29,Male,36931,95,East,Email,10,7,3
CUST08153,19,Male,40977,53,West,SMS,5,10,4
CUST08154,44,Male,57843,68,East,Social Media,7,9,4
CUST08155,31,Female,38568,42,West,Social Media,6,8,8
CUST08156,36,Female,47669,4,North,Social Media,12,11,9
CUST08157,24,Female,25972,60,South,Social Media,6,15,4
CUST08158,39,Female,57216,45,South,Phone Call,8,7,3
CUST08159,27,Male,27243,72,East,Social Media,2,10,7
CUST08160,33,Male,36017,75,South,Social Media,9,14,2
CUST08161,43,Male,68257,66,South,Email,14,10,6
CUST08162,42,Male,67704,82,East,Social Media,14,6,6
CUST08163,34,Male,55614,82,North,SMS,7,13,6
CUST08164,17,Female,54134,22,West,SMS,5,9,7
CUST08165,64,Female,42035,12,North,SMS,7,10,7
CUST08166,52,Male,38406,81,East,Phone Call,3,8,2
CUST08167,42,Male,44566,51,North,SMS,0,11,2
CUST08168,27,Male,27295,17,North,Social Media,10,12,6
CUST08169,33,Male,53786,36,East,Phone Call,12,9,4
CUST08170,29,Female,50732,93,East,Social Media,2,13,4
CUST08171,47,Male,35998,49,East,Email,9,9,5
CUST08172,37,Male,73530,16,South,Social Media,2,8,2
CUST08173,27,Male,59103,75,East,SMS,12,12,10
CUST08174,30,Male,60377,44,East,Email,0,10,4
CUST08175,46,Female,42689,22,East,Email,13,8,5
CUST08176,51,Male,49980,94,East,Email,12,14,5
CUST08177,50,Female,59410,8,North,Email,13,16,5
CUST08178,42,Female,52291,18,East,Phone Call,13,4,0
CUST08179,32,Male,74028,80,West,Social Media,4,12,4
CUST08180,2,Male,46943,84,East,Email,12,16,3
CUST08181,37,Male,42431,72,West,Phone Call,11,6,4
CUST08182,34,Male,59513,94,West,Phone Call,5,11,1
CUST08183,36,Male,31030,38,South,Phone Call,8,12,6
CUST08184,35,Female,63864,29,South,Social Media,7,7,2
CUST08185,21,Female,30489,77,North,Email,3,9,4
CUST08186,40,Female,59578,81,East,Social Media,5,12,1
CUST08187,41,Female,40275,81,East,Phone Call,2,6,7
CUST08188,41,Female,57148,73,West,Phone Call,0,15,6
CUST08189,44,Male,63610,2,East,Social Media,8,12,2
CUST08190,41,Male,52301,59,West,Phone Call,7,12,3
CUST08191,30,Female,32005,42,South,Phone Call,5,10,2
CUST08192,34,Male,36548,88,North,SMS,2,7,5
CUST08193,35,Male,39070,21,South,Phone Call,10,10,4
CUST08194,36,Female,21574,2,East,Social Media,4,11,9
CUST08195,44,Female,66912,5,West,Email,13,9,2
CUST08196,41,Female,51651,17,South,Email,13,13,6
CUST08197,55,Male,32967,24,East,Social Media,8,8,6
CUST08198,57,Female,71835,8,West,Social Media,6,8,3
CUST08199,35,Female,39480,30,East,Phone Call,1,13,6
CUST08200,-3,Male,53758,50,East,Social Media,5,9,8
CUST08201,47,Male,37620,22,North,Social Media,12,17,5
CUST08202,29,Female,19726,59,South,Phone Call,8,8,3
CUST08203,26,Male,29533,24,East,SMS,10,7,5
CUST08204,31,Female,43272,26,East,SMS,10,9,1
CUST08205,30,Male,63474,61,North,Phone Call,9,15,6
CUST08206,41,Female,55197,8,North,SMS,0,8,4
CUST08207,19,Male,52103,12,West,SMS,11,8,1
CUST08208,24,Male,19849,14,East,Phone Call,4,7,4
CUST08209,38,Male,69051,30,East,SMS,8,13,2
CUST08210,41,Female,53355,55,East,Social Media,11,10,3
CUST08211,41,Female,48208,99,East,SMS,2,8,7
CUST08212,27,Female,66986,61,North,SMS,2,8,6
CUST08213,25,Male,68712,62,South,Social Media,11,9,3
CUST08214,29,Male,67318,31,North,Social Media,11,13,4
